TITLE = "INITIAL"
VARIABLES = "x","y","z","U","V","W","dudx","dudy","dudz","dvdx","dvdy","dvdz","dwdx","dwdy","dwdz","isValid"
ZONE T="zeros" I=20, J=31, K=12, F=POINT
-9.500000 -15.000000 1.500000 -0.193683 0.126060 0.255126 -3.266846 3.169418 25.958533 1.037300 -8.011021 -3.498959 -24.887689 29.601512 11.277867 -0.002687
-8.000000 -15.000000 1.500000 -0.202699 0.126500 0.234391 -4.720164 2.370440 24.887604 -1.037466 -4.977934 -11.731349 -24.449814 24.651277 9.698098 -0.001060
-6.500000 -15.000000 1.500000 -0.212689 0.127137 0.163158 -4.498089 3.809340 21.929162 -0.229413 -7.945452 -12.537111 -28.104062 19.670454 12.443541 -0.000278
-5.000000 -15.000000 1.500000 -0.220214 0.095257 0.042864 -0.567145 0.594929 24.140874 -0.095181 8.431870 -23.707333 -26.408579 19.876123 -7.864725 -0.004346
-3.500000 -15.000000 1.500000 -0.224316 0.083381 0.009775 1.450620 0.786310 22.263402 -3.835168 6.139098 -27.974185 -13.131983 15.011246 -7.589717 0.001622
-2.000000 -15.000000 1.500000 -0.224961 0.092972 -0.029902 3.336778 -1.552165 22.453173 3.815519 0.506372 -27.406974 -18.949669 10.047494 -3.843150 0.003576
-0.500000 -15.000000 1.500000 -0.220870 0.096051 -0.054836 4.099556 -4.020370 24.256442 1.222760 2.280005 -27.149745 -16.747570 1.707959 -6.379561 0.002729
1.000000 -15.000000 1.500000 -0.217788 0.087918 -0.075877 5.103585 -2.498323 24.495058 1.315686 8.796844 -22.258692 -24.511555 -10.549956 -13.900429 0.001565
2.500000 -15.000000 1.500000 -0.214615 0.098985 -0.151503 6.004731 -1.104313 23.930840 3.618436 6.653414 -21.423435 -18.109535 38.701815 -12.658145 0.002662
4.000000 -15.000000 1.500000 -0.195355 0.117435 -0.162411 4.210375 -7.044839 25.098805 -3.062479 6.645406 -15.711326 -36.719803 14.165369 -10.855781 0.000499
5.500000 -15.000000 1.500000 -0.185452 0.112681 -0.172124 8.134307 -4.588022 25.266970 -6.129296 10.078759 -8.345564 -20.832227 -29.443788 -18.213065 -0.000949
7.000000 -15.000000 1.500000 -0.174283 0.099902 -0.217641 9.646434 -5.074180 24.989867 -7.511380 -1.071755 -4.350147 -21.009983 3.688105 -8.574679 0.000904
8.500000 -15.000000 1.500000 -0.030883 0.014876 -0.030869 3.223039 -49.899146 45.933043 -8.975435 7.821928 -17.780226 -24.406718 -53.034044 -11.044967 -0.021338
10.000000 -15.000000 1.500000 -0.142992 0.060695 -0.199080 8.582391 -8.697181 20.417844 -8.961226 -1.877217 -6.202740 -8.797812 -28.198291 -6.705175 -0.001585
-18.500000 -13.500000 1.500000 -0.019618 0.002550 0.053341 -40.215770 -1.235172 -15.003075 5.624329 -0.467829 2.153957 96.414007 1.141401 40.683598 0.000622
-17.000000 -13.500000 1.500000 -0.048240 0.011247 0.097953 -56.178814 17.515010 13.760768 16.134677 0.733503 0.641017 129.233448 -12.485961 55.445311 0.010006
-15.500000 -13.500000 1.500000 -0.144345 0.037865 0.309230 -14.197650 4.760911 22.482058 13.507467 -5.940716 2.888560 -57.061584 -41.625659 20.138366 0.004040
-14.000000 -13.500000 1.500000 -0.162951 0.070022 0.283291 -16.444276 7.803416 22.944394 18.703390 -6.319461 4.557517 -18.206788 -18.251668 22.763737 0.004508
-12.500000 -13.500000 1.500000 -0.181125 0.088436 0.255211 -13.539100 6.462247 24.871736 14.142509 -6.244189 3.948133 -6.460854 -3.312764 19.783288 0.001976
-11.000000 -13.500000 1.500000 -0.188450 0.102140 0.317062 -8.025217 7.140463 24.861075 9.865044 -9.097780 0.708221 -3.586620 19.500283 17.122997 0.003695
-9.500000 -13.500000 1.500000 -0.194241 0.122036 0.307185 -5.521698 5.503609 25.297439 4.074449 -8.897190 -5.441259 -10.836560 -4.047860 14.418888 -0.001819
-8.000000 -13.500000 1.500000 -0.197134 0.121543 0.244630 -5.169414 2.745488 25.641015 -1.817106 -6.069503 -12.250220 -26.700849 -0.821858 11.238917 -0.001531
-6.500000 -13.500000 1.500000 -0.202153 0.111155 0.165264 -5.891093 2.753977 24.144749 -3.205238 -3.809691 -14.700051 -33.501772 -0.551831 9.700785 0.000056
-5.000000 -13.500000 1.500000 -0.209685 0.092012 0.085392 -5.698800 0.983460 23.416906 -2.129302 2.543452 -23.370661 -27.770076 -5.060374 3.155348 -0.000174
-3.500000 -13.500000 1.500000 -0.217353 0.075530 0.010429 -0.657779 3.164328 20.881216 -5.097958 1.413681 -25.843940 -30.730757 3.255431 -0.755902 -0.001023
-2.000000 -13.500000 1.500000 -0.222199 0.074160 -0.038401 1.048009 0.247053 22.417747 -0.110193 3.289743 -25.442473 -25.633073 1.795525 -4.337752 0.000907
-0.500000 -13.500000 1.500000 -0.222394 0.081224 -0.093083 2.263551 0.079987 22.007474 -0.112263 2.905517 -28.197718 -25.507297 -19.942520 -5.169068 0.000279
1.000000 -13.500000 1.500000 -0.222940 0.074806 -0.114084 4.937824 -3.182125 23.004687 3.716900 2.860744 -26.760607 -17.948163 -26.576160 -7.798568 0.001657
2.500000 -13.500000 1.500000 -0.216033 0.095532 -0.128869 6.631571 -3.036553 22.183865 3.375320 1.476983 -25.844826 -29.291031 -17.752243 -8.108553 0.003123
4.000000 -13.500000 1.500000 -0.203068 0.110534 -0.173853 8.061738 -1.733981 23.344569 5.059749 8.114924 -20.271227 -33.336720 -3.100183 -16.176661 -0.000524
5.500000 -13.500000 1.500000 -0.192555 0.118811 -0.214563 8.564232 -2.566945 24.388462 -2.115627 3.629370 -10.021460 -16.729126 -8.054812 -12.193601 0.000078
7.000000 -13.500000 1.500000 -0.179376 0.112220 -0.234142 8.439526 -3.146960 24.825173 -10.010930 6.119114 -1.729713 3.265477 -6.703596 -14.558639 0.000419
8.500000 -13.500000 1.500000 -0.172984 0.096047 -0.171820 8.471632 -4.577978 22.508136 -11.137704 3.525279 -2.524325 -0.350277 -0.323572 -11.996911 0.001082
