TITLE = "B0000001 Polynomial order: 2 Length: 5, Positions are unfiltered"
VARIABLES = "x[mm]" "y[mm]" "z[mm]" "I" "Vx[m/s]" "Vy[m/s]" "Vz[m/s]" "|V|[m/s]" "trackID" "Ax[m/s²]" "Ay[m/s²]" "Az[m/s²]" "|A|[m/s²]" "Absolute intensity[]" "UncertaintyX[mm]" "UncertaintyY[mm]" "UncertaintyZ[mm]" "UncertaintyVx[m/s]" "UncertaintyVy[m/s]" "UncertaintyVz[m/s]" "UncertaintyV[m/s]" "UncertaintyAx[m/s²]" "UncertaintyAy[m/s²]" "UncertaintyAz[m/s²]" "UncertaintyA[m/s²]"
ZONE T="Snapshot 0000"
STRANDID=1, SOLUTIONTIME=0.03550157
I=2162, J=1, K=1, ZONETYPE = Ordered
DATAPACKING = POINT
22.88 -27.74 3.181 0.4706 -0.06696 0.02975 0.1882 0.202 85 48.32 8.949 32.12 58.71 177.5 0 0 0 0.1205 0.01743 0.08729 0.1498 115.5 16.72 83.71 143.7
-30.08 3.81 10.78 1.739 -0.07224 -0.03977 -0.1751 0.1936 86 1.671 -11.14 4.916 12.29 723 0 0 0 0.02098 0.01874 0.02885 0.0403 20.12 17.97 27.67 38.64
28.87 8.98 3.301 0.8197 0.03295 0.004903 0.2154 0.218 87 -39.56 21.61 -6.722 45.58 296.4 0 0 0 0.02924 0.01492 0.01724 0.03708 28.04 14.31 16.53 35.55
34.34 6.584 14.22 0.9726 -0.07831 0.005356 0.1833 0.1994 88 10.98 33.88 7.89 36.48 442.7 0 0 0 0.01398 0.01288 0.007508 0.02043 13.4 12.35 7.2 19.59
-21.09 1.579 13.2 0.9691 -0.1577 -0.04869 -0.155 0.2264 89 29.6 -7.574 1.133 30.57 436.2 0 0 0 0.01837 0.03019 0.03321 0.0485 17.62 28.95 31.85 46.51
4.351 -21.12 3.511 0.4502 -0.09029 -0.1013 0.1103 0.1749 90 2.092 17.37 -19.07 25.88 176.6 0 0 0 0.004788 0.01347 0.01018 0.01755 4.591 12.91 9.761 16.82
24.31 25.91 8.79 1.042 -0.06226 0.005076 0.1918 0.2017 91 1.719 -5.925 -14.84 16.07 406.4 0 0 0 0.02801 0.002917 0.0406 0.04941 26.86 2.798 38.94 47.38
10.33 -19.98 13.71 1.562 -0.2013 -0.002221 0.1333 0.2415 92 8.387 -10.2 1.714 13.32 742.6 0 0 0 0.02561 0.008613 0.01801 0.03247 24.56 8.259 17.27 31.14
8.303 -29.19 5.477 0.5451 -0.1169 -0.02594 0.1246 0.1728 93 18.97 -10.37 -26.03 33.84 217.8 0 0 0 0.01529 0.02483 0.03068 0.04233 14.66 23.81 29.42 40.59
22.88 -30.28 19.37 1.657 -0.1191 0.03557 0.1346 0.1832 94 -9.316 -9.036 6.055 14.32 758.3 0 0 0 0.02023 0.01364 0.01182 0.02711 19.39 13.08 11.34 25.99
-48.03 8.154 15.01 1.72 -0.08145 -0.01151 -0.196 0.2125 95 9.828 -11.3 -2.242 15.15 766.8 0 0 0 0.01457 0.008931 0.01864 0.02529 13.97 8.565 17.88 24.25
19.43 -13.42 12.54 1.014 -0.09653 -0.02169 0.1689 0.1957 96 -2.441 -7.067 -3.379 8.204 476.4 0 0 0 0.01234 0.02152 0.02936 0.03844 11.83 20.64 28.16 36.86
-37.28 -17.16 1.042 0.7352 0.01505 0.0102 -0.2507 0.2514 97 -21.44 -3.084 22.3 31.09 244 0 0 0 0.0375 0.006172 0.02182 0.04383 35.96 5.919 20.92 42.03
-18.42 -24.69 18.95 1.751 -0.1376 -0.0198 -0.127 0.1883 98 -0.6833 -7.865 -4.424 9.049 866.3 0 0 0 0.02301 0.005793 0.02243 0.03265 22.06 5.555 21.51 31.31
15.35 -6.154 18.23 1.735 -0.1291 -0.01571 0.1357 0.1879 99 -6.078 -3.924 -0.7449 7.273 821 0 0 0 0.01357 0.003851 0.01271 0.01899 13.01 3.693 12.19 18.21
-31.3 17.25 10.47 0.9626 -0.07173 -0.04707 -0.209 0.226 100 -13.84 -0.921 11.31 17.89 400.6 0 0 0 0.03904 0.007324 0.006626 0.04027 37.43 7.023 6.354 38.61
6.121 -0.3455 17.17 1.05 -0.1647 -0.01634 0.1041 0.1956 101 -9.314 -3.177 -6.658 11.88 490 0 0 0 0.03076 0.0161 0.02377 0.04208 29.49 15.44 22.8 40.35
-5.013 -8.385 6.939 0.5396 -0.1363 -0.07662 -0.04142 0.1617 102 12.74 8.582 -4.439 15.99 221.5 0 0 0 0.01482 0.02337 0.02076 0.03459 14.21 22.41 19.9 33.17
